S21 dB20 X,S21 dB20 Y
3650000000,-0.03348302766884685
3660000000,-0.03302694175459321
3670000000,-0.03253375162159998
3680000000,-0.03200549494468312
3690000000,-0.03144422471319927
3700000000,-0.03085200389427094
3710000000,-0.03023090041589405
3720000000,-0.02958298245405629
3730000000,-0.02891031400886994
3740000000,-0.02821495075546302
3750000000,-0.027498936156168
3760000000,-0.02676429782127456
3770000000,-0.02601304410623276
3780000000,-0.02524716093388612
3790000000,-0.02446860883090202
3800000000,-0.02367932016809085
3810000000,-0.02288119659495194
3820000000,-0.02207610665916459
3830000000,-0.02126588360231973
3840000000,-0.02045232332359117
3850000000,-0.01963718250348318
3860000000,-0.01882217688020243
3870000000,-0.01800897967155842
3880000000,-0.01719922013568466
3890000000,-0.01639448226416384
3900000000,-0.01559630360150398
3910000000,-0.01480617418516737
3920000000,-0.01402553560068322
3930000000,-0.01325578014656555
3940000000,-0.0124982501040667
3950000000,-0.01175423710701635
3960000000,-0.01102498160720081
3970000000,-0.01031167243092098
3980000000,-0.009615446422650276
3990000000,-0.008937388171770189
4000000000,-0.008278529818620893
4010000000,-0.00763985093626752
4020000000,-0.007022278484448778
4030000000,-0.006426686832451003
4040000000,-0.005853897847634396
4050000000,-0.005304681046603838
4060000000,-0.004779753806057593
4070000000,-0.004279781630446086
4080000000,-0.003805378473770247
4090000000,-0.003357107112865572
4100000000,-0.002935479569618537
4110000000,-0.002540957579722962
4120000000,-0.002173953105611388
4130000000,-0.001834828891265118
4140000000,-0.001523899056747057
4150000000,-0.00124142973033145
4160000000,-0.0009876397161997271
4170000000,-0.0007627011956889019
4180000000,-0.0005667404602481157
4190000000,-0.0003998386741649701
4200000000,-0.0002620326654328382
4210000000,-0.0001533157428132675
4220000000,-7.363853765340333e-05
4230000000,-2.290986866129203e-05
4240000000,-9.976281977640399e-07
4250000000,-7.729688497224314e-06
4260000000,-4.289482640273732e-05
4270000000,-0.0001062436651918127
4280000000,-0.0001974896320798341
4290000000,-0.000316309930181105
4300000000,-0.0004623465235410597
4310000000,-0.0006352071340852935
4320000000,-0.000834466249255811
4330000000,-0.001059666139221829
4340000000,-0.00131031788250962
4350000000,-0.001585902399037554
4360000000,-0.001885871489502243
4370000000,-0.002209648880128824
4380000000,-0.002556631271856342
4390000000,-0.002926189393021891
4400000000,-0.003317669054670729
